(973, 490, 110, 110, 179, 209, 903, 922)
(943, 547, 111, 100, 169, 223, 935, 939)
(903, 522, 103, 105, 165, 237, 1021, 933)
(840, 505, 139, 127, 161, 237, 1066, 898)
(768, 507, 162, 134, 157, 238, 1076, 897)
(769, 545, 202, 135, 171, 239, 1107, 774)
(850, 538, 215, 148, 212, 254, 1090, 819)
(801, 589, 220, 146, 245, 293, 1021, 844)
(936, 651, 222, 140, 309, 332, 1047, 862)
(1006, 651, 215, 134, 317, 326, 922, 860)
(995, 649, 221, 134, 318, 328, 830, 846)
(918, 664, 235, 124, 301, 311, 850, 785)
(1035, 656, 246, 124, 287, 265, 926, 741)
(927, 583, 227, 107, 214, 189, 848, 723)
(869, 538, 230, 107, 190, 181, 890, 653)
(896, 487, 185, 95, 187, 184, 813, 692)
(840, 420, 174, 87, 199, 178, 775, 662)
(722, 368, 153, 85, 178, 162, 618, 577)
(685, 430, 157, 89, 179, 144, 608, 533)
(626, 391, 140, 187, 219, 133, 502, 481)
(515, 365, 193, 445, 201, 95, 468, 336)
(494, 345, 200, 524, 190, 89, 453, 288)
(367, 331, 251, 595, 192, 96, 383, 184)
(288, 215, 314, 690, 446, 122, 329, 156)
(229, 225, 321, 713, 503, 136, 311, 115)
(195, 232, 306, 646, 513, 186, 292, 117)
(184, 260, 315, 642, 520, 187, 170, 108)
(163, 256, 292, 633, 526, 193, 140, 100)
(148, 230, 273, 724, 352, 194, 123, 106)
(139, 215, 291, 727, 246, 239, 125, 101)
(143, 252, 338, 864, 231, 217, 121, 105)
(121, 219, 351, 971, 267, 229, 154, 99)
(110, 219, 358, 971, 279, 279, 191, 107)
(94, 215, 335, 890, 310, 301, 244, 100)
(88, 205, 335, 939, 345, 291, 250, 97)
(71, 166, 310, 800, 362, 296, 251, 82)
(68, 180, 280, 678, 388, 298, 262, 83)
(65, 268, 301, 704, 395, 258, 266, 73)
(65, 312, 303, 657, 365, 229, 215, 65)
(70, 321, 280, 533, 384, 196, 206, 65)
(88, 314, 240, 493, 380, 177, 201, 64)
(101, 307, 220, 398, 342, 167, 168, 60)
(110, 232, 154, 258, 397, 153, 124, 51)
(117, 179, 128, 199, 420, 138, 202, 53)
(121, 162, 125, 209, 408, 138, 238, 57)
(108, 154, 121, 212, 423, 141, 270, 56)
(105, 148, 125, 204, 424, 148, 390, 64)
(98, 116, 124, 197, 353, 140, 436, 67)
(87, 118, 129, 192, 323, 146, 452, 65)
(80, 114, 122, 172, 269, 135, 540, 76)
(80, 110, 143, 191, 216, 131, 566, 81)
(67, 105, 157, 244, 170, 111, 511, 90)
(51, 101, 173, 240, 162, 128, 549, 96)
(50, 71, 169, 320, 150, 140, 560, 104)
(49, 64, 176, 352, 150, 173, 486, 106)
(44, 66, 169, 346, 149, 170, 478, 104)
(42, 60, 165, 346, 128, 182, 463, 94)
(43, 60, 144, 352, 122, 174, 401, 91)
(50, 60, 130, 279, 107, 163, 356, 88)
(74, 91, 121, 236, 103, 131, 338, 82)
(92, 109, 112, 216, 94, 128, 317, 84)
(98, 142, 103, 165, 89, 103, 364, 95)
(103, 154, 102, 130, 89, 100, 333, 88)
(102, 154, 98, 127, 92, 92, 324, 81)
(90, 145, 94, 125, 91, 86, 400, 88)
(74, 135, 78, 120, 97, 91, 383, 84)
(72, 109, 71, 112, 101, 89, 349, 75)
(78, 96, 63, 124, 115, 91, 361, 78)
(81, 100, 76, 156, 161, 118, 373, 82)
(78, 90, 79, 160, 176, 133, 308, 74)
(76, 82, 83, 176, 182, 148, 302, 75)
(76, 76, 93, 183, 199, 177, 356, 82)
(66, 80, 104, 214, 221, 221, 401, 92)
(60, 73, 96, 200, 198, 232, 466, 96)
(59, 74, 94, 200, 200, 229, 474, 96)
