(93, 132, 200, 444, 240, 87, 238, 134)
(75, 100, 211, 517, 248, 97, 220, 95)
(66, 99, 230, 662, 280, 116, 204, 84)
(60, 94, 245, 770, 297, 123, 135, 67)
(53, 83, 247, 812, 331, 118, 126, 58)
(52, 76, 224, 919, 387, 127, 126, 52)
(51, 78, 233, 1061, 502, 137, 128, 52)
(44, 75, 230, 1061, 533, 130, 113, 47)
(44, 72, 213, 1001, 590, 126, 109, 45)
(41, 71, 213, 1017, 599, 141, 112, 45)
(38, 69, 203, 935, 575, 130, 110, 45)
(36, 59, 181, 793, 493, 111, 93, 41)
(36, 62, 160, 691, 453, 105, 84, 41)
(37, 67, 158, 696, 389, 98, 85, 39)
(35, 58, 133, 706, 362, 68, 98, 37)
(35, 61, 120, 645, 360, 73, 124, 40)
(35, 62, 109, 557, 349, 76, 166, 42)
(38, 60, 96, 525, 331, 73, 207, 43)
(79, 84, 79, 454, 282, 77, 328, 91)
(273, 112, 62, 216, 256, 76, 357, 311)
(495, 132, 63, 173, 219, 70, 437, 636)
(562, 157, 69, 150, 214, 99, 641, 814)
(671, 169, 72, 135, 212, 107, 695, 1016)
(679, 255, 81, 131, 215, 123, 753, 1202)
(654, 261, 81, 116, 222, 131, 838, 1223)
(561, 267, 78, 120, 217, 142, 878, 1149)
(514, 273, 71, 115, 191, 137, 862, 1096)
(382, 282, 68, 135, 185, 147, 893, 1004)
(407, 238, 60, 141, 180, 154, 894, 856)
(425, 256, 67, 144, 200, 164, 851, 838)
(437, 259, 84, 147, 206, 158, 869, 856)
(522, 288, 88, 148, 215, 151, 909, 836)
(579, 339, 104, 126, 205, 144, 897, 775)
(554, 366, 109, 120, 219, 130, 893, 713)
(528, 352, 108, 111, 191, 118, 917, 683)
(493, 345, 98, 99, 177, 112, 847, 592)
(379, 310, 96, 82, 161, 100, 681, 511)
(271, 241, 87, 110, 163, 86, 603, 431)
(270, 150, 101, 149, 153, 75, 497, 380)
(232, 133, 134, 216, 187, 60, 351, 283)
(156, 113, 154, 256, 228, 74, 288, 188)
(143, 96, 203, 327, 351, 111, 257, 143)
(115, 80, 234, 415, 382, 133, 225, 131)
(86, 103, 269, 481, 463, 150, 201, 111)
(72, 99, 290, 557, 586, 298, 225, 106)
(67, 98, 297, 657, 659, 313, 264, 129)
(68, 108, 285, 742, 651, 317, 273, 134)
(70, 112, 271, 800, 702, 341, 286, 139)
(68, 90, 243, 816, 672, 359, 272, 130)
(64, 93, 223, 906, 575, 290, 255, 119)
(61, 91, 214, 887, 497, 283, 224, 92)
(56, 87, 194, 857, 460, 277, 287, 83)
(46, 92, 193, 846, 385, 241, 289, 75)
(41, 91, 177, 795, 364, 210, 331, 75)
(42, 101, 164, 721, 359, 168, 406, 77)
(43, 103, 152, 669, 359, 150, 433, 75)
(44, 99, 144, 593, 342, 140, 397, 78)
(44, 88, 123, 467, 345, 135, 404, 76)
(43, 83, 118, 458, 321, 121, 401, 90)
(87, 61, 82, 262, 291, 115, 368, 238)
(280, 95, 66, 190, 244, 113, 433, 462)
(426, 146, 61, 156, 228, 107, 568, 674)
(612, 174, 55, 129, 135, 105, 619, 719)
(656, 233, 60, 103, 128, 105, 674, 759)
(757, 247, 69, 97, 136, 88, 875, 857)
(740, 274, 71, 93, 164, 105, 936, 826)
(761, 296, 74, 94, 159, 126, 930, 733)
(703, 319, 74, 100, 173, 134, 944, 740)
(712, 350, 77, 107, 196, 141, 977, 741)
(632, 418, 83, 113, 217, 151, 935, 616)
(740, 478, 110, 123, 201, 146, 941, 625)
(714, 480, 112, 130, 228, 131, 965, 656)
(683, 471, 119, 136, 228, 121, 942, 654)
(697, 482, 120, 137, 230, 122, 929, 639)
(737, 523, 119, 130, 237, 116, 835, 628)
